ride_id,ride_date,ride_time,year,month,day,city,customer_id,driver_id,gender,age,pickup_location,drop_location,distance_km,ride_duration_min,cab_type,booking_type,payment_method,base_fare,surge_multiplier,total_fare,driver_rating,customer_rating,ride_status,cancellation_reason,peak_hour
108641,2023-05-04,04:25,2023,May,Thursday,Mumbai,2432,6492,Male,34,Gachibowli,Rohini,9.1,9,SUV,App,UPI,159.2,1.3,206.96,3.9,3.6,Completed,,Yes
108642,2025-04-23,18:17,2025,April,Wednesday,Delhi,4560,2814,Male,26,Gachibowli,CP,21.7,69,SUV,App,UPI,310.4,1.2,372.48,4.3,4.1,Cancelled,Customer no-show,Yes
108643,2024-09-14,18:20,2024,September,Saturday,Bangalore,1042,2457,Male,21,Gachibowli,CP,19.8,29,SUV,App,Cash,287.6,1.3,373.88,4.3,4.9,Completed,,Yes
108644,2024-01-12,06:14,2024,January,Friday,Bangalore,3755,6762,Male,18,Bandra,Whitefield,23.9,50,SUV,App,Card,336.8,1.2,404.16,4.4,4.9,Cancelled,Driver unavailable,Yes
108645,2025-06-12,23:21,2025,June,Thursday,Hyderabad,3747,4437,Female,50,Indiranagar,Gachibowli,18.8,16,Mini,App,Cash,275.6,1.5,413.4,4.1,4.2,Completed,,Yes
108646,2023-05-25,06:04,2023,May,Thursday,Bangalore,2702,5132,Male,37,Wakad,Indiranagar,8.6,19,SUV,App,UPI,153.2,1.0,153.2,3.6,4.6,Completed,,No
108647,2023-03-20,16:45,2023,March,Monday,Pune,3176,4589,Female,55,Hinjewadi,Andheri,11.7,18,Sedan,App,UPI,190.4,1.0,190.4,3.9,4.7,Cancelled,Driver unavailable,No
108648,2024-10-11,23:42,2024,October,Friday,Mumbai,3116,3029,Female,22,CP,Indiranagar,9.4,46,Mini,App,Cash,162.8,1.3,211.64,4.3,4.0,Completed,,Yes
108649,2024-05-18,02:59,2024,May,Saturday,Mumbai,4011,2191,Female,32,Hinjewadi,CP,3.3,53,SUV,App,UPI,89.6,1.2,107.52,4.5,3.8,Completed,,Yes
108650,2023-10-22,22:41,2023,October,Sunday,Hyderabad,1189,3586,Female,40,Andheri,Gachibowli,14.4,32,Sedan,App,Card,222.8,1.5,334.2,4.3,4.8,Completed,,Yes
108651,2023-04-13,08:35,2023,April,Thursday,Bangalore,1581,5145,Male,59,CP,Rohini,10.6,59,Sedan,App,Cash,177.2,1.5,265.8,4.2,4.8,Completed,,Yes
108652,2025-04-26,14:01,2025,April,Saturday,Bangalore,4640,5704,Male,51,Madhapur,Gachibowli,4.7,59,SUV,App,Cash,106.4,1.3,138.32,4.4,4.2,Completed,,Yes
108653,2023-02-12,10:50,2023,February,Sunday,Pune,1977,3650,Female,58,Bandra,Andheri,3.0,70,Mini,App,Card,86.0,1.0,86.0,4.9,4.8,Completed,,No
108654,2024-01-09,06:26,2024,January,Tuesday,Delhi,4246,2095,Female,29,Whitefield,Hinjewadi,18.2,64,Sedan,App,Card,268.4,1.3,348.92,5.0,4.9,Completed,,Yes
108655,2023-06-06,09:04,2023,June,Tuesday,Pune,1019,4852,Female,50,Whitefield,Bandra,21.9,47,SUV,App,Cash,312.8,1.5,469.2,4.1,3.6,Cancelled,Customer no-show,Yes
108656,2025-07-04,20:22,2025,July,Friday,Bangalore,3351,3761,Female,47,Gachibowli,CP,6.3,10,Mini,App,Cash,125.6,1.1,138.16,4.4,4.5,Cancelled,Driver unavailable,No
108657,2025-09-25,07:36,2025,September,Thursday,Bangalore,3342,3982,Male,36,Gachibowli,Gachibowli,2.4,37,SUV,App,Cash,78.8,1.0,78.8,4.7,4.2,Completed,,No
108658,2025-05-29,06:45,2025,May,Thursday,Delhi,3091,4034,Female,37,Gachibowli,Gachibowli,3.2,40,Sedan,App,Card,88.4,1.2,106.08,3.6,4.6,Completed,,Yes
108659,2023-06-15,13:42,2023,June,Thursday,Hyderabad,4820,6868,Male,36,Whitefield,Rohini,11.8,30,SUV,App,Card,191.6,1.3,249.08,3.9,4.7,Cancelled,App issue,Yes
108660,2023-03-02,04:12,2023,March,Thursday,Pune,2235,2814,Male,30,Whitefield,Rohini,15.7,25,SUV,App,Card,238.4,1.5,357.6,4.3,4.3,Completed,,Yes
108661,2025-10-14,11:52,2025,October,Tuesday,Delhi,4334,3232,Male,26,Hinjewadi,Whitefield,11.5,16,Sedan,App,UPI,188.0,1.2,225.6,4.3,4.9,Cancelled,Driver unavailable,Yes
108662,2023-12-13,14:27,2023,December,Wednesday,Hyderabad,2056,5305,Male,58,Indiranagar,Gachibowli,10.3,6,Mini,App,UPI,173.6,1.2,208.32,4.3,3.8,Cancelled,Customer no-show,Yes
108663,2024-04-23,16:28,2024,April,Tuesday,Hyderabad,4910,6906,Female,49,Wakad,Wakad,18.2,49,Sedan,App,UPI,268.4,1.1,295.24,4.0,4.4,Completed,,No
108664,2024-03-29,09:30,2024,March,Friday,Bangalore,2427,6536,Male,57,Whitefield,Bandra,10.5,38,SUV,App,UPI,176.0,1.0,176.0,4.4,4.1,Completed,,No
108665,2023-12-02,01:14,2023,December,Saturday,Delhi,1137,5028,Male,60,Indiranagar,Wakad,14.6,67,SUV,App,UPI,225.2,1.3,292.76,4.7,5.0,Cancelled,Driver unavailable,Yes
108666,2023-10-02,10:45,2023,October,Monday,Pune,2274,5446,Female,30,Gachibowli,Rohini,22.7,63,Sedan,App,Cash,322.4,1.1,354.64,3.7,5.0,Cancelled,Customer no-show,No
108667,2023-11-17,23:00,2023,November,Friday,Delhi,3931,2686,Female,44,Andheri,Rohini,13.8,51,SUV,App,UPI,215.6,1.5,323.4,5.0,4.4,Completed,,Yes
108668,2023-09-10,16:04,2023,September,Sunday,Delhi,4472,3260,Female,29,CP,Rohini,7.5,53,SUV,App,Cash,140.0,1.5,210.0,4.2,3.7,Completed,,Yes
108669,2024-12-28,15:46,2024,December,Saturday,Pune,4216,6381,Female,25,CP,Bandra,20.7,14,Mini,App,Card,298.4,1.0,298.4,3.6,4.3,Cancelled,Customer no-show,No
108670,2023-08-04,17:28,2023,August,Friday,Pune,3045,5793,Female,33,Madhapur,Hinjewadi,14.1,18,SUV,App,Cash,219.2,1.2,263.04,4.2,4.7,Cancelled,Driver unavailable,Yes
108671,2024-09-23,06:22,2024,September,Monday,Pune,4379,6611,Male,39,Wakad,Rohini,7.9,58,Sedan,App,Card,144.8,1.2,173.76,4.6,3.7,Completed,,Yes
108672,2024-12-28,13:59,2024,December,Saturday,Pune,3181,2391,Female,58,Andheri,Indiranagar,15.3,12,Mini,App,Cash,233.6,1.5,350.4,4.8,4.4,Completed,,Yes
108673,2025-10-23,10:29,2025,October,Thursday,Delhi,1970,3425,Female,29,Indiranagar,Hinjewadi,16.8,60,SUV,App,Cash,251.6,1.1,276.76,3.6,4.1,Completed,,No
108674,2025-08-23,21:09,2025,August,Saturday,Bangalore,4191,5488,Female,38,Whitefield,Bandra,16.7,9,SUV,App,Cash,250.4,1.1,275.44,4.6,3.9,Completed,,No
108675,2025-01-13,09:31,2025,January,Monday,Delhi,1055,4029,Male,37,Gachibowli,Hinjewadi,15.6,34,Mini,App,UPI,237.2,1.0,237.2,3.7,4.2,Completed,,No
108676,2025-10-02,02:12,2025,October,Thursday,Mumbai,2695,3533,Female,58,Andheri,Wakad,19.6,50,Mini,App,Cash,285.2,1.3,370.76,5.0,3.5,Completed,,Yes
108677,2025-08-19,07:35,2025,August,Tuesday,Hyderabad,3478,3693,Male,58,Wakad,Rohini,13.5,70,SUV,App,Card,212.0,1.2,254.4,4.3,3.8,Completed,,Yes
108678,2023-03-02,02:22,2023,March,Thursday,Mumbai,3272,4682,Male,51,Hinjewadi,Whitefield,14.7,57,SUV,App,Card,226.4,1.0,226.4,4.9,4.1,Cancelled,App issue,No
108679,2024-12-23,21:40,2024,December,Monday,Hyderabad,3740,6208,Female,44,Indiranagar,Gachibowli,17.3,27,SUV,App,UPI,257.6,1.1,283.36,3.9,3.6,Completed,,No
108680,2024-05-13,10:36,2024,May,Monday,Bangalore,4699,3500,Female,34,Indiranagar,Whitefield,13.6,48,Mini,App,Card,213.2,1.3,277.16,4.3,3.9,Completed,,Yes
108681,2024-02-24,06:14,2024,February,Saturday,Pune,2715,2248,Male,21,Hinjewadi,Whitefield,19.7,27,SUV,App,Card,286.4,1.3,372.32,4.1,4.1,Cancelled,App issue,Yes
108682,2023-05-30,22:58,2023,May,Tuesday,Bangalore,4697,4873,Female,33,Indiranagar,Whitefield,8.7,11,SUV,App,Cash,154.4,1.3,200.72,4.5,3.5,Cancelled,Driver unavailable,Yes
108683,2025-06-16,20:43,2025,June,Monday,Bangalore,1578,6284,Male,26,Madhapur,Bandra,12.5,59,SUV,App,UPI,200.0,1.5,300.0,3.6,4.9,Completed,,Yes
108684,2024-09-01,08:53,2024,September,Sunday,Delhi,3564,4976,Male,47,Indiranagar,Whitefield,19.0,32,SUV,App,Card,278.0,1.2,333.6,4.2,3.7,Completed,,Yes
108685,2025-04-22,06:11,2025,April,Tuesday,Bangalore,2904,4407,Female,60,Bandra,CP,11.3,14,Sedan,App,UPI,185.6,1.3,241.28,4.9,4.3,Completed,,Yes
108686,2023-03-04,12:21,2023,March,Saturday,Pune,1653,2301,Male,44,Whitefield,Bandra,8.2,17,SUV,App,Cash,148.4,1.5,222.6,4.7,3.8,Cancelled,Customer no-show,Yes
108687,2024-10-28,07:05,2024,October,Monday,Pune,1207,6249,Male,21,Bandra,Hinjewadi,16.4,37,SUV,App,UPI,246.8,1.0,246.8,3.9,3.6,Completed,,No
108688,2024-10-09,11:18,2024,October,Wednesday,Bangalore,2782,4481,Female,30,Rohini,Hinjewadi,21.0,51,Mini,App,Cash,302.0,1.3,392.6,3.9,3.8,Cancelled,Customer no-show,Yes
108689,2023-03-16,14:02,2023,March,Thursday,Hyderabad,3997,5751,Male,43,Whitefield,Rohini,9.1,44,Sedan,App,UPI,159.2,1.2,191.04,3.7,4.7,Completed,,Yes
108690,2023-12-28,15:27,2023,December,Thursday,Delhi,4323,6317,Male,45,Andheri,Andheri,15.5,14,Sedan,App,UPI,236.0,1.3,306.8,4.0,4.8,Completed,,Yes
108691,2024-12-25,07:42,2024,December,Wednesday,Mumbai,4715,5622,Male,34,Whitefield,Wakad,24.0,49,Sedan,App,Card,338.0,1.1,371.8,4.5,4.6,Completed,,No
108692,2023-01-30,14:43,2023,January,Monday,Bangalore,1730,3531,Female,30,Andheri,CP,15.9,40,SUV,App,UPI,240.8,1.1,264.88,3.6,3.9,Cancelled,Customer no-show,No
108693,2023-09-09,05:44,2023,September,Saturday,Mumbai,3714,3418,Female,46,Hinjewadi,Bandra,22.7,28,Mini,App,UPI,322.4,1.5,483.6,3.7,3.6,Cancelled,Driver unavailable,Yes
108694,2025-02-26,06:41,2025,February,Wednesday,Hyderabad,3512,3581,Male,57,Bandra,Andheri,14.2,63,SUV,App,Cash,220.4,1.0,220.4,4.8,3.6,Cancelled,App issue,No
108695,2023-09-05,14:20,2023,September,Tuesday,Pune,4387,4065,Male,21,Rohini,Madhapur,22.0,43,Mini,App,UPI,314.0,1.5,471.0,4.4,3.8,Completed,,Yes
108696,2023-10-16,08:15,2023,October,Monday,Delhi,1988,6924,Female,24,Wakad,Gachibowli,7.1,6,Sedan,App,Cash,135.2,1.1,148.72,4.8,3.6,Completed,,No
108697,2024-04-16,19:12,2024,April,Tuesday,Bangalore,2751,5812,Male,48,Madhapur,Wakad,10.8,21,Sedan,App,Card,179.6,1.1,197.56,3.5,4.2,Completed,,No
108698,2023-03-31,17:34,2023,March,Friday,Mumbai,4925,4437,Male,20,CP,Bandra,13.0,66,Mini,App,UPI,206.0,1.2,247.2,4.2,3.7,Completed,,Yes
108699,2024-10-18,04:53,2024,October,Friday,Delhi,4458,2949,Female,43,Andheri,Gachibowli,20.6,18,SUV,App,Card,297.2,1.2,356.64,4.8,4.2,Completed,,Yes
108700,2025-02-12,13:24,2025,February,Wednesday,Pune,2426,3901,Female,42,Indiranagar,Wakad,4.7,61,SUV,App,Cash,106.4,1.0,106.4,4.0,3.7,Completed,,No
108701,2024-01-23,09:05,2024,January,Tuesday,Mumbai,2993,2358,Female,30,Gachibowli,Rohini,6.3,14,Sedan,App,UPI,125.6,1.1,138.16,4.2,4.0,Cancelled,Customer no-show,No
108702,2023-10-14,13:15,2023,October,Saturday,Bangalore,2522,4142,Male,20,Madhapur,Wakad,23.5,59,Sedan,App,Cash,332.0,1.3,431.6,4.6,3.6,Completed,,Yes
108703,2025-11-06,22:59,2025,November,Thursday,Pune,3032,3974,Female,22,Rohini,Gachibowli,13.7,61,SUV,App,Cash,214.4,1.3,278.72,3.5,3.6,Completed,,Yes
108704,2023-10-20,15:24,2023,October,Friday,Mumbai,2482,5543,Male,47,Andheri,CP,4.6,16,Sedan,App,Card,105.2,1.0,105.2,4.7,4.9,Completed,,No
108705,2023-11-22,19:34,2023,November,Wednesday,Bangalore,4947,2902,Male,60,Madhapur,Whitefield,18.4,49,Mini,App,UPI,270.8,1.2,324.96,4.4,4.5,Completed,,Yes
108706,2025-06-07,05:12,2025,June,Saturday,Hyderabad,3095,2119,Female,47,Andheri,Andheri,4.5,14,Mini,App,Card,104.0,1.3,135.2,4.9,4.7,Completed,,Yes
108707,2024-04-13,12:12,2024,April,Saturday,Bangalore,3286,3692,Female,49,CP,CP,11.1,43,Sedan,App,Cash,183.2,1.0,183.2,4.3,4.5,Completed,,No
108708,2025-10-17,18:22,2025,October,Friday,Hyderabad,2417,2701,Female,58,CP,Bandra,13.8,16,Sedan,App,Card,215.6,1.0,215.6,4.4,4.5,Completed,,No
108709,2023-07-05,19:51,2023,July,Wednesday,Pune,3687,3252,Female,48,Indiranagar,Indiranagar,20.3,61,Sedan,App,Cash,293.6,1.5,440.4,3.7,4.9,Completed,,Yes
108710,2024-11-18,20:48,2024,November,Monday,Delhi,1341,6850,Male,41,Wakad,Gachibowli,6.1,35,Mini,App,UPI,123.2,1.0,123.2,3.8,4.5,Completed,,No
108711,2023-09-12,18:33,2023,September,Tuesday,Mumbai,3450,4107,Male,40,Andheri,Rohini,21.4,65,SUV,App,Cash,306.8,1.2,368.16,5.0,3.6,Cancelled,Driver unavailable,Yes
108712,2024-12-30,04:26,2024,December,Monday,Pune,1228,3909,Female,44,Bandra,Bandra,2.4,5,Mini,App,Cash,78.8,1.1,86.68,4.5,4.0,Cancelled,App issue,No
108713,2023-04-29,16:08,2023,April,Saturday,Hyderabad,1213,5642,Female,58,Wakad,Rohini,5.0,11,SUV,App,Card,110.0,1.3,143.0,4.5,4.8,Cancelled,Driver unavailable,Yes
108714,2025-09-25,23:52,2025,September,Thursday,Hyderabad,4837,6719,Female,31,Bandra,Indiranagar,15.7,70,Sedan,App,Card,238.4,1.1,262.24,4.2,4.8,Cancelled,Customer no-show,No
108715,2025-05-29,21:02,2025,May,Thursday,Pune,2854,3542,Female,28,Indiranagar,Indiranagar,16.0,35,Mini,App,Cash,242.0,1.5,363.0,3.7,4.4,Completed,,Yes
108716,2023-01-16,13:18,2023,January,Monday,Delhi,4801,5043,Male,48,CP,Gachibowli,17.8,61,Sedan,App,Cash,263.6,1.3,342.68,4.4,4.4,Completed,,Yes
108717,2025-10-05,02:07,2025,October,Sunday,Hyderabad,4467,6947,Male,38,CP,Gachibowli,8.5,61,SUV,App,Card,152.0,1.3,197.6,3.8,4.3,Completed,,Yes
108718,2024-06-20,01:09,2024,June,Thursday,Hyderabad,1832,4402,Female,30,CP,Andheri,14.1,64,Sedan,App,Card,219.2,1.5,328.8,3.6,3.6,Completed,,Yes
108719,2023-02-16,14:25,2023,February,Thursday,Mumbai,4609,2933,Male,58,Hinjewadi,Andheri,4.0,45,SUV,App,Cash,98.0,1.1,107.8,4.1,3.6,Cancelled,App issue,No
108720,2024-10-28,00:13,2024,October,Monday,Bangalore,3879,5739,Male,19,Andheri,Hinjewadi,3.3,60,SUV,App,Card,89.6,1.5,134.4,4.9,4.1,Cancelled,App issue,Yes
108721,2025-03-27,20:20,2025,March,Thursday,Bangalore,4157,5691,Male,32,CP,Hinjewadi,17.5,5,Sedan,App,UPI,260.0,1.5,390.0,5.0,4.9,Completed,,Yes
108722,2024-12-13,11:50,2024,December,Friday,Hyderabad,3943,4307,Female,59,Bandra,Rohini,21.4,36,Mini,App,UPI,306.8,1.1,337.48,4.9,3.7,Completed,,No
108723,2025-12-05,07:01,2025,December,Friday,Delhi,1508,5976,Male,43,Whitefield,Bandra,11.4,6,Mini,App,UPI,186.8,1.0,186.8,4.1,3.7,Cancelled,App issue,No
108724,2023-05-07,09:35,2023,May,Sunday,Hyderabad,2603,5570,Female,29,Hinjewadi,Hinjewadi,17.0,56,SUV,App,Card,254.0,1.3,330.2,5.0,4.1,Completed,,Yes
108725,2023-09-09,18:29,2023,September,Saturday,Pune,2216,5812,Female,33,Wakad,Indiranagar,10.2,19,Sedan,App,Card,172.4,1.5,258.6,4.1,4.5,Cancelled,Customer no-show,Yes
108726,2025-12-05,11:11,2025,December,Friday,Pune,1291,5196,Male,44,Madhapur,Rohini,21.0,15,SUV,App,Cash,302.0,1.2,362.4,3.7,4.3,Completed,,Yes
108727,2024-03-20,00:17,2024,March,Wednesday,Pune,2167,4424,Male,37,Indiranagar,Wakad,4.6,23,SUV,App,UPI,105.2,1.2,126.24,4.4,3.7,Cancelled,Driver unavailable,Yes
108728,2024-09-19,07:39,2024,September,Thursday,Mumbai,3218,4758,Male,18,Rohini,Andheri,10.4,25,Mini,App,UPI,174.8,1.0,174.8,3.7,3.7,Completed,,No
108729,2025-12-23,17:05,2025,December,Tuesday,Bangalore,1466,2956,Female,45,Gachibowli,Gachibowli,11.1,15,Sedan,App,Cash,183.2,1.2,219.84,5.0,4.0,Completed,,Yes
108730,2025-02-11,18:31,2025,February,Tuesday,Pune,4095,6532,Male,59,Bandra,Bandra,17.8,60,SUV,App,Card,263.6,1.0,263.6,4.3,4.5,Completed,,No
108731,2025-03-12,05:56,2025,March,Wednesday,Mumbai,3920,3769,Female,29,Andheri,Wakad,2.3,47,Mini,App,Cash,77.6,1.2,93.12,4.0,4.8,Completed,,Yes
108732,2025-07-29,10:00,2025,July,Tuesday,Delhi,4104,3144,Female,59,Hinjewadi,CP,12.5,18,Mini,App,UPI,200.0,1.0,200.0,3.7,3.5,Completed,,No
108733,2024-07-10,01:40,2024,July,Wednesday,Hyderabad,1849,6067,Female,46,CP,CP,7.6,50,SUV,App,Card,141.2,1.5,211.8,4.3,4.8,Completed,,Yes
108734,2024-07-10,14:06,2024,July,Wednesday,Hyderabad,4137,2995,Female,35,CP,Hinjewadi,21.4,43,Mini,App,Card,306.8,1.3,398.84,4.6,4.8,Completed,,Yes
108735,2025-10-12,05:26,2025,October,Sunday,Hyderabad,4745,4613,Female,28,Indiranagar,Bandra,24.4,24,Mini,App,Card,342.8,1.0,342.8,4.1,4.0,Completed,,No
108736,2024-11-27,02:24,2024,November,Wednesday,Pune,2792,6208,Male,54,Bandra,Indiranagar,2.9,56,Mini,App,Cash,84.8,1.3,110.24,3.5,4.7,Completed,,Yes
108737,2023-10-13,18:34,2023,October,Friday,Bangalore,1332,2693,Female,38,Andheri,Whitefield,5.5,9,SUV,App,UPI,116.0,1.1,127.6,3.7,4.0,Completed,,No
108738,2025-07-28,23:32,2025,July,Monday,Bangalore,3567,4435,Female,21,Bandra,Andheri,24.4,39,SUV,App,UPI,342.8,1.5,514.2,5.0,4.0,Completed,,Yes
108739,2025-07-28,21:01,2025,July,Monday,Bangalore,1923,2200,Female,42,Andheri,Andheri,20.2,26,SUV,App,UPI,292.4,1.5,438.6,3.9,3.6,Cancelled,Customer no-show,Yes
108740,2024-02-09,21:27,2024,February,Friday,Bangalore,2854,6904,Male,42,CP,Gachibowli,12.2,53,Sedan,App,Cash,196.4,1.3,255.32,3.5,3.9,Cancelled,Customer no-show,Yes
108741,2024-11-04,11:29,2024,November,Monday,Hyderabad,3190,6706,Male,46,Madhapur,Bandra,16.9,7,Sedan,App,Card,252.8,1.3,328.64,3.9,4.6,Completed,,Yes
108742,2025-11-18,10:11,2025,November,Tuesday,Pune,1013,5213,Male,24,Whitefield,Hinjewadi,15.7,57,Mini,App,Card,238.4,1.5,357.6,4.4,4.7,Completed,,Yes
108743,2025-07-26,22:14,2025,July,Saturday,Delhi,3306,6408,Female,34,Hinjewadi,Wakad,21.4,70,Mini,App,Card,306.8,1.3,398.84,3.9,4.6,Completed,,Yes
108744,2023-08-05,14:29,2023,August,Saturday,Bangalore,4314,3070,Female,44,Bandra,Wakad,9.2,67,Sedan,App,Card,160.4,1.2,192.48,4.7,4.3,Completed,,Yes
108745,2024-07-08,11:16,2024,July,Monday,Hyderabad,1872,4725,Male,49,Hinjewadi,Andheri,22.6,49,SUV,App,Cash,321.2,1.1,353.32,4.2,4.6,Completed,,No
108746,2023-03-30,02:32,2023,March,Thursday,Delhi,3138,4579,Female,39,Gachibowli,Bandra,20.0,5,Mini,App,Cash,290.0,1.3,377.0,5.0,4.1,Completed,,Yes
108747,2024-08-31,13:26,2024,August,Saturday,Pune,1819,4487,Male,24,Indiranagar,Madhapur,15.6,17,Mini,App,UPI,237.2,1.3,308.36,4.1,4.6,Completed,,Yes
108748,2023-01-03,12:33,2023,January,Tuesday,Mumbai,1936,3161,Male,37,Wakad,Indiranagar,12.0,14,Sedan,App,Cash,194.0,1.2,232.8,4.8,3.8,Cancelled,Driver unavailable,Yes
108749,2024-05-04,03:53,2024,May,Saturday,Pune,1810,4251,Male,60,Hinjewadi,Indiranagar,16.0,45,SUV,App,UPI,242.0,1.5,363.0,4.8,3.8,Completed,,Yes
108750,2025-02-24,20:03,2025,February,Monday,Hyderabad,1163,3618,Female,28,Hinjewadi,Bandra,16.2,50,SUV,App,Card,244.4,1.3,317.72,4.6,4.0,Completed,,Yes
108751,2023-04-02,18:04,2023,April,Sunday,Bangalore,3464,4404,Female,54,Rohini,Wakad,11.7,45,Sedan,App,Card,190.4,1.0,190.4,3.6,4.9,Cancelled,App issue,No
108752,2024-06-09,16:25,2024,June,Sunday,Hyderabad,3567,5785,Male,31,Rohini,CP,10.4,5,Sedan,App,UPI,174.8,1.2,209.76,4.3,4.8,Completed,,Yes
108753,2025-08-26,07:28,2025,August,Tuesday,Pune,2416,4721,Female,28,Rohini,Wakad,18.6,68,Sedan,App,Card,273.2,1.2,327.84,4.8,4.0,Completed,,Yes
108754,2025-03-03,14:40,2025,March,Monday,Pune,4965,4210,Male,42,Andheri,Wakad,24.0,38,Sedan,App,Card,338.0,1.3,439.4,3.6,3.6,Cancelled,App issue,Yes
108755,2025-09-10,18:18,2025,September,Wednesday,Bangalore,4225,5187,Female,56,Whitefield,Bandra,15.2,11,Mini,App,UPI,232.4,1.3,302.12,4.0,5.0,Completed,,Yes
108756,2024-03-01,19:28,2024,March,Friday,Bangalore,1052,4201,Female,48,CP,Madhapur,9.9,58,SUV,App,Cash,168.8,1.3,219.44,4.6,4.5,Completed,,Yes
108757,2025-08-17,17:45,2025,August,Sunday,Delhi,3763,2901,Female,27,Madhapur,Hinjewadi,17.8,51,SUV,App,UPI,263.6,1.0,263.6,4.8,5.0,Completed,,No
108758,2023-10-18,04:00,2023,October,Wednesday,Mumbai,1129,3112,Female,39,Rohini,CP,14.1,59,Sedan,App,Card,219.2,1.3,284.96,4.3,3.6,Completed,,Yes
108759,2024-02-07,15:24,2024,February,Wednesday,Delhi,2945,6687,Male,56,Bandra,Rohini,17.1,37,Sedan,App,Cash,255.2,1.2,306.24,3.9,4.6,Completed,,Yes
108760,2023-07-17,12:40,2023,July,Monday,Mumbai,3574,6052,Female,51,Whitefield,Indiranagar,13.9,33,Mini,App,UPI,216.8,1.3,281.84,4.0,3.7,Completed,,Yes
108761,2024-07-10,05:48,2024,July,Wednesday,Mumbai,3987,3692,Male,35,Indiranagar,CP,3.3,45,Sedan,App,Card,89.6,1.3,116.48,4.1,3.9,Completed,,Yes
108762,2025-09-27,13:26,2025,September,Saturday,Mumbai,2760,3219,Female,24,Rohini,CP,3.9,27,Sedan,App,Card,96.8,1.3,125.84,4.9,4.2,Completed,,Yes
108763,2025-05-30,17:15,2025,May,Friday,Pune,2941,6304,Male,34,Gachibowli,CP,22.9,12,Mini,App,UPI,324.8,1.0,324.8,3.6,5.0,Completed,,No
108764,2024-06-06,11:23,2024,June,Thursday,Pune,3094,6326,Male,55,CP,Indiranagar,24.9,41,Mini,App,Cash,348.8,1.3,453.44,4.4,4.1,Completed,,Yes
108765,2024-02-11,01:04,2024,February,Sunday,Bangalore,4766,3124,Female,39,Wakad,Rohini,14.8,6,Mini,App,Card,227.6,1.5,341.4,4.7,3.9,Completed,,Yes
108766,2025-06-17,22:59,2025,June,Tuesday,Mumbai,4657,6134,Female,44,CP,Gachibowli,22.4,27,Mini,App,Cash,318.8,1.3,414.44,4.5,4.5,Completed,,Yes
108767,2023-05-21,15:06,2023,May,Sunday,Pune,1132,4872,Male,41,Whitefield,Wakad,8.5,59,SUV,App,Card,152.0,1.3,197.6,5.0,5.0,Completed,,Yes
108768,2025-07-08,23:17,2025,July,Tuesday,Delhi,1381,2992,Male,36,Madhapur,Rohini,8.3,49,Sedan,App,Cash,149.6,1.5,224.4,4.4,4.2,Completed,,Yes
108769,2023-05-27,02:24,2023,May,Saturday,Pune,4980,6237,Female,25,Hinjewadi,Madhapur,5.4,37,Mini,App,Cash,114.8,1.2,137.76,4.1,4.8,Completed,,Yes
108770,2025-10-09,15:29,2025,October,Thursday,Hyderabad,1030,5479,Male,21,Hinjewadi,Rohini,20.1,13,SUV,App,Card,291.2,1.5,436.8,3.7,5.0,Completed,,Yes
108771,2023-12-23,18:18,2023,December,Saturday,Delhi,3410,2499,Female,39,Bandra,Gachibowli,24.7,28,SUV,App,UPI,346.4,1.3,450.32,4.2,4.4,Completed,,Yes
108772,2023-10-24,08:21,2023,October,Tuesday,Pune,4862,2658,Male,35,Indiranagar,Andheri,11.3,36,SUV,App,Card,185.6,1.0,185.6,3.6,4.8,Completed,,No
108773,2023-09-28,08:40,2023,September,Thursday,Pune,4125,6575,Male,47,Madhapur,Wakad,14.7,46,SUV,App,Cash,226.4,1.3,294.32,3.7,4.3,Completed,,Yes
108774,2025-11-21,20:13,2025,November,Friday,Mumbai,3410,6305,Female,44,Whitefield,Gachibowli,18.1,67,SUV,App,Card,267.2,1.0,267.2,3.8,5.0,Completed,,No
108775,2024-10-07,15:22,2024,October,Monday,Bangalore,1421,5160,Male,52,Bandra,Wakad,23.1,46,Sedan,App,Card,327.2,1.3,425.36,4.4,3.8,Completed,,Yes
108776,2024-04-12,21:14,2024,April,Friday,Bangalore,4326,5854,Female,20,Bandra,Rohini,17.5,59,Sedan,App,UPI,260.0,1.2,312.0,4.0,3.5,Completed,,Yes
108777,2024-07-06,02:06,2024,July,Saturday,Mumbai,1808,2457,Male,44,Hinjewadi,Madhapur,9.8,67,Sedan,App,Card,167.6,1.0,167.6,4.3,4.2,Cancelled,Customer no-show,No
108778,2024-12-11,23:36,2024,December,Wednesday,Mumbai,3022,4836,Male,23,Andheri,Indiranagar,18.7,39,Sedan,App,Cash,274.4,1.1,301.84,3.5,3.8,Completed,,No
108779,2023-06-09,18:39,2023,June,Friday,Pune,1926,3406,Male,54,CP,Whitefield,23.5,44,SUV,App,Cash,332.0,1.0,332.0,4.7,4.0,Completed,,No
108780,2024-07-28,19:10,2024,July,Sunday,Mumbai,3856,2703,Female,58,Gachibowli,Bandra,2.1,7,SUV,App,Cash,75.2,1.2,90.24,4.0,5.0,Cancelled,Customer no-show,Yes
108781,2025-07-16,07:50,2025,July,Wednesday,Pune,2417,3779,Female,42,Rohini,Rohini,24.7,69,SUV,App,UPI,346.4,1.2,415.68,4.3,3.9,Completed,,Yes
